feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-9.457460606967811323e-01,6.082461916849685180e-01,-1.317131919946584961e+00,7.760279138434753587e-01,-1.002217018926724768e+00,-9.131165680411427177e-01,3.345242251047487736e-01,-6.832975269945340546e-01,3.983568371406642772e-01,-8.154141212079136780e-01,0.000000000000000000e+00
-7.524352373530350802e-01,-1.466785190615677026e+00,-5.014021468856366681e-01,9.753124584779788719e-01,5.156280884439564671e-01,-4.605417179602712130e-01,-1.252150468899143609e+00,-4.846783200112330658e-01,5.466984836023989214e-01,1.311585842432536619e-01,0.000000000000000000e+00
9.784221120280350847e-01,5.221425459339358310e-01,-1.103669828530369212e+00,-3.307892243275573629e-01,-7.801991291174626975e-01,1.199680273868631186e+00,4.942006998856557365e-01,-1.102458059279440628e+00,-9.694609526148700862e-03,-6.394071067580896495e-01,0.000000000000000000e+00
1.330574904039040218e+00,-1.196788646426311553e+00,8.936976893891108720e-01,8.929538701087692543e-01,1.829620201716087191e+00,8.628775841455910145e-01,-1.219863557380152841e+00,6.426325296367796369e-01,4.872359151354496709e-01,1.763072216143040993e+00,1.000000000000000000e+00
-4.096865926294973592e-01,7.123221595801620953e-01,2.281651836538842737e+00,-6.176416769336966484e-01,-1.535040247532359681e+00,-3.957010756331026391e-01,4.904346613505591312e-01,2.112435667863798550e+00,-3.922542768185557360e-01,-1.350249210521231369e+00,1.000000000000000000e+00
-1.880010033907763667e+00,7.127120288613313370e-01,-1.883150208058583797e+00,-3.723190529379228342e-01,4.373131870389607156e-01,-1.457686532292592707e+00,5.618752674892355525e-01,-1.872201342615259501e+00,-4.210694854176030288e-01,3.017056888333584652e-01,0.000000000000000000e+00
1.851755368299140558e-01,4.254448641841722667e-01,2.222898558008540582e-01,1.278865813313393218e+00,-9.523163807387969859e-01,3.054216718630945460e-01,1.205480464409660613e-01,-2.358432584455230907e-01,1.346501635555050980e+00,-1.102081199444485904e+00,1.000000000000000000e+00
-6.769951384585313203e-01,-7.726594452708239746e-01,8.301918118626101517e-01,9.003985883950635927e-01,4.512253193185081779e-01,-6.535053678247189080e-01,-2.587945158816559177e-01,6.820325052764107943e-01,5.662339108884751893e-01,4.357926730810152138e-01,1.000000000000000000e+00
1.183493666889927853e+00,-1.178040867376380696e+00,1.667224111551136589e+00,1.523238621712257768e+00,7.356219972457467282e-01,3.801888754833944173e-01,-1.113131789913372804e+00,1.245261430686078086e+00,1.447263203410971810e+00,6.413939347868721219e-01,1.000000000000000000e+00
1.781798908771059953e+00,-1.656623207677773824e+00,-5.244481362626518539e-01,-7.353034606819522923e-01,7.214793237573432494e-01,1.697277025849653009e+00,-1.459185948868917171e+00,-4.180129303749845482e-01,-5.512710377334889555e-01,5.899239309590288416e-01,0.000000000000000000e+00
-1.050140739602145601e+00,7.574951493374855183e-01,1.370536143996713419e+00,6.952029000839993200e-01,2.837510236615011228e-01,-6.880113677648880266e-01,4.103345295054888764e-01,1.285491269444543727e+00,6.066012909140567899e-01,1.836354088847722277e-01,1.000000000000000000e+00
-9.878733409007491861e-01,-8.468509661253645904e-01,1.249618905296666638e+00,7.793490039053323493e-01,-3.901951937754411653e-02,-1.138888178817932362e+00,-3.177847554726683232e-01,8.891812550135628213e-01,2.294174868539857748e-01,-8.976719925652622278e-02,0.000000000000000000e+00
-4.179095457658905666e-01,-2.025807873111376889e+00,-1.070852418684438812e+00,1.911419087139723416e+00,-1.280455571002466764e+00,-4.558413949686236366e-01,-1.510065252769205335e+00,-1.231283101133675117e+00,1.088552599070635285e+00,-9.239844100618390677e-01,0.000000000000000000e+00
1.894798212210806465e-01,1.007443973195198517e+00,-1.254922668002292463e+00,1.847104747810832948e-01,9.379155375106550396e-01,4.652203428823297182e-01,6.186367773074303855e-01,-5.950418229618453791e-01,1.036551917714038651e-01,7.445691096907994799e-01,1.000000000000000000e+00
1.249932190725033462e-02,2.868403055666768342e+00,-1.668599258878195268e+00,1.058728529883878888e+00,-1.728017373964643721e-01,2.995587412173734143e-01,2.515968756305408505e+00,-1.534325064590311483e+00,8.963640365904254059e-01,-7.524701560610506934e-02,1.000000000000000000e+00
7.719201548366750876e-01,4.413071516992458365e-01,-7.331561971099965769e-01,2.289963924593402533e-01,-1.857901451398287218e+00,8.052641284051289539e-01,3.931854602171723778e-01,-7.983323820904166812e-01,-4.184245158007238174e-02,-1.443324597627720252e+00,0.000000000000000000e+00
6.032475005713937577e-01,2.981584659905256451e-01,6.386601686431023772e-01,1.058118325087150202e+00,3.676198402097108908e-01,4.473755136651424991e-01,2.899774570147208852e-01,7.316721376590011872e-01,6.287559779744518185e-01,5.187813295869210251e-01,1.000000000000000000e+00
1.480894197982761951e-01,-8.810683366612922507e-01,-7.122207636490509586e-01,1.186734620177331001e+00,1.436335405705978507e+00,1.350690196011229693e-01,-7.737501110795244053e-01,-6.466744351275444114e-01,1.061682222107091400e+00,1.284467144039793673e+00,1.000000000000000000e+00
-2.381104363120540579e-01,4.600274725327412051e-02,-9.046143749937660683e-01,1.172756845267444836e+00,6.654168236917786805e-01,-2.166735100748685416e-01,-1.130809995887753355e-01,-7.363694704019750903e-01,1.050776372305382012e+00,5.709058275834610896e-01,1.000000000000000000e+00
1.941217436463749113e+00,-8.783230771797388980e-01,-3.780078990182171861e-01,2.314459225255722230e-01,6.464895377257704467e-01,1.778621905824766758e+00,-6.351052419328709897e-01,-2.058482944025102068e-01,1.576085259428723906e-01,8.208760363110523262e-01,1.000000000000000000e+00
-2.156676375476323237e-01,-8.729610904537004057e-01,8.814075289235711042e-01,7.211353625455816374e-01,-9.162741005637249359e-01,-3.477025913371278865e-01,-8.073863183620784145e-01,9.218426437608560065e-01,7.329486342736803994e-01,-6.489655746396676417e-01,0.000000000000000000e+00
1.355442801105495754e+00,1.170198709196603737e+00,1.342964972477928842e-01,7.959786237603638792e-02,5.540577711159071495e-01,9.231943099075557990e-01,1.299510093272303823e+00,4.074505916187992627e-02,-1.711621692432001574e-01,7.042387546508095397e-01,1.000000000000000000e+00
-8.617030702562581412e-01,3.003147916408217127e-02,-2.152383544609180355e+00,8.764556455029355320e-01,-1.561493222441859396e+00,-4.873075388378034778e-01,-2.298330377173550265e-01,-1.417916434504484569e+00,6.299775329849542915e-01,-1.127806056276160040e+00,0.000000000000000000e+00
1.503419828428999017e+00,-3.301200939664503120e-01,-2.116669819311768896e-01,-6.277339060845056329e-01,-2.880388739220763883e-01,1.193863571640886967e+00,4.313527939782874077e-02,-5.964935552919025108e-01,-1.726116037108699763e-01,-5.988149149239696545e-01,0.000000000000000000e+00
1.418531345148036582e+00,-2.487808656535079432e+00,1.276965386088187770e+00,3.380234811017081564e-01,-1.207021647857215552e+00,1.410518547209190787e+00,-2.012510694987623694e+00,1.173529756261165513e+00,2.840832108693301383e-01,-7.046503656219065270e-01,0.000000000000000000e+00
-1.075312393049237869e+00,1.676393027208203046e+00,-9.455068799427311932e-01,-1.153350510595959610e+00,1.137314542364729730e+00,-9.945523558354995020e-01,1.400931568570783714e+00,-9.243110155577164422e-01,-8.974179055593677345e-01,9.368868821603175689e-01,0.000000000000000000e+00
3.385528762859142393e-01,-9.379255765363988528e-01,2.166249754046190024e-01,-1.025752683640277274e+00,1.100821398422605180e+00,2.598866289609663704e-01,-5.837089079032322658e-01,4.477542436452934260e-01,-3.594128297186740539e-01,8.702661645579286009e-01,1.000000000000000000e+00
1.061370964873133538e+00,5.320061988219431104e-01,3.616610612470165798e-01,1.761188124867373750e+00,-3.136726117747120810e-04,6.646141749297161949e-01,2.995551000566673006e-01,3.177377447637223518e-01,1.129082066724145017e+00,5.601873140849562838e-02,1.000000000000000000e+00
-1.181874125420801169e+00,4.494739128323068655e-01,2.086047049537113729e+00,-1.014759493185852124e+00,-3.614627666939856376e-01,-9.440267640519275361e-01,5.324288072055727294e-01,1.534256573227810838e+00,-6.525215212202597481e-01,-3.581668457466019584e-01,1.000000000000000000e+00
4.164460381014524759e-01,-5.390484900573917076e-02,-9.823035803773149111e-01,1.121857856230470851e+00,2.320040722017259416e+00,3.744744308140229849e-02,-5.846326502808266712e-01,-6.532746456975255800e-01,1.230283540945996679e+00,1.901438349691596530e+00,1.000000000000000000e+00
1.961314590239074118e-01,-9.040682897360006187e-01,-1.548960525053475035e+00,2.579759812211808723e-01,1.103877343316257642e+00,5.937848302813340806e-02,-8.672525384331883913e-01,-1.060530750601329952e+00,1.414091996772354753e-01,7.647266613843877181e-01,0.000000000000000000e+00
4.751677464953816266e-01,-2.403840918853844110e-03,-5.892716517893061834e-01,-1.092163632718089694e+00,8.347513263248821369e-01,9.288342421068179755e-02,-1.867356342032961136e-01,-3.430384968597173789e-01,-7.018047488035026316e-01,9.226555128067797096e-01,0.000000000000000000e+00
9.137716213855856529e-01,-1.545729786690733132e+00,1.589838978180683871e+00,5.740712208940013106e-01,1.399594645145793459e+00,8.698019437467201520e-01,-1.487285031826938830e+00,1.065931934617935228e+00,2.628530772730201526e-01,1.096958093392424782e+00,1.000000000000000000e+00
-1.342127748485115069e+00,-1.365824155415438890e+00,-1.489693097672969146e-01,5.027844268951942031e-01,1.796360822926963641e+00,-9.303843308361617881e-01,-1.135650291948141488e+00,-2.159788725382544849e-01,2.648810624026850524e-01,1.360571889797084211e+00,0.000000000000000000e+00
7.060789138151315480e-01,-2.426812768120333308e-01,-1.026369207665892125e+00,1.230000572719150087e+00,-9.647054257507150510e-01,2.188105849552363646e-01,-1.169950278132877164e-01,-8.219099335570007048e-01,1.060993741384846922e+00,-9.567495037444267991e-01,0.000000000000000000e+00
1.628468554772322108e+00,-2.843846496065093876e-01,1.590582072617850562e+00,6.789312900592783251e-01,-1.369954894424582625e-01,1.569551992917972205e+00,-8.697571998534639470e-02,1.264213727564268419e+00,7.028583666695407128e-01,-5.584123372423832610e-02,1.000000000000000000e+00
-5.193963718261266349e-01,-3.409078773460798018e-01,4.283166923752375066e-01,7.715649621771673849e-02,-5.938114080687051377e-01,8.396592782306933067e-02,-2.245509504367823317e-01,4.926024489878595425e-01,2.859124994554225196e-01,-4.376277064299457509e-01,0.000000000000000000e+00
-1.656314103176322328e-01,7.857702971914980183e-02,-2.128734094414812095e+00,4.581681147886986771e-01,-9.797212247168067822e-01,-1.233038509068375976e-01,-7.027706920338955277e-02,-2.105967522033171502e+00,6.804602092188575257e-01,-7.060920570379443095e-01,0.000000000000000000e+00
-1.153332403205745038e+00,-1.687344347110710352e+00,-1.793892497867890290e+00,-1.355447503112289231e+00,-7.090209576304904449e-01,-1.050888774609525012e+00,-1.276072190123535011e+00,-1.368248587383611659e+00,-1.097847314200867785e+00,-7.726671436054182163e-01,0.000000000000000000e+00
1.953259137526568212e+00,-5.258796758952039019e-01,1.777501062680313382e-01,4.004813865063286960e-01,1.310651862158487280e-01,2.127473428221863916e+00,-3.958466017459930097e-01,8.420381412709709856e-02,5.591074602395804671e-01,-2.153840907896355517e-01,1.000000000000000000e+00
-7.744346072599364583e-02,-1.195293763599244663e+00,1.450927548279211887e+00,1.807196643637885236e+00,-1.682658694122685761e+00,-3.257484682412969956e-01,-7.690237772921926229e-01,9.930419153465790405e-01,1.377296346220478362e+00,-1.221008694796836824e+00,1.000000000000000000e+00
-1.024028590886379542e+00,-2.798103423770061382e-01,-9.645377949101914261e-01,5.059655534558652468e-01,-7.282722024066130562e-01,-8.152015793352840323e-01,-6.846093331530161974e-02,-9.201275914820731261e-01,5.851907050823457190e-01,-2.856893895499890146e-01,0.000000000000000000e+00
2.165056067806602424e+00,1.190548594343596056e+00,2.125740306322148887e-01,1.026986263319732195e+00,1.105900424357308953e+00,1.767969308771666581e+00,9.585341582590026777e-01,1.271516916021792065e-01,8.630867702262221552e-01,6.794496150078679353e-01,1.000000000000000000e+00
-5.639474880582432403e-01,-8.162172445419647593e-01,7.814306296964744492e-02,8.616361244979440226e-01,1.390603986534176550e-01,-1.821284663561117401e-01,-8.324243968658231463e-01,-6.577025705161856362e-01,7.784444810147400640e-01,4.291365756350737359e-01,0.000000000000000000e+00
-1.576996482190997195e+00,-8.028244439508422925e-01,-7.397286359437803271e-02,-7.566560432583026297e-02,1.972542176789808144e+00,-1.189649390727440137e+00,-7.728495863270899990e-01,-1.994362050338123193e-01,2.416909134374325974e-02,1.634815953179122872e+00,0.000000000000000000e+00
-1.385987942398998030e+00,5.055892418358746143e-01,1.489113108328289581e+00,2.271449745422795985e+00,-4.043974231839612687e-01,-1.208517133076888905e+00,2.945135215410930596e-01,1.016127521733373174e+00,1.496218794378674444e+00,-3.249305194573349764e-01,1.000000000000000000e+00
4.914294527201996110e-01,5.697603571986468163e-01,1.954817315532908217e-01,-9.884520123930605473e-02,4.359753895000458845e-01,2.029066880985685162e-01,3.927550189756663368e-01,2.629420271071575277e-01,-3.039005327635994624e-01,2.692705722908811383e-01,1.000000000000000000e+00
-2.532246085219685305e+00,6.820694900626312895e-01,1.261779036619671834e-01,-2.224748967782653741e-01,2.046862195719557853e+00,-2.094161232224975411e+00,5.992656775680557102e-01,-6.016301357253031612e-02,-1.574716294591078369e-01,1.360586152690647088e+00,0.000000000000000000e+00
-6.749340187905522592e-01,-4.030759890650307820e-01,1.991553302204734033e+00,-8.320613048498566311e-01,-5.501152829365388852e-01,-7.413326872214706098e-01,-1.794259132264129919e-01,1.550219881729689275e+00,-1.003104859808118920e+00,-2.425465231643112451e-01,0.000000000000000000e+00
-1.470254234308499830e-01,8.407344821295492654e-01,2.078025073533134037e-01,-1.292625347152262627e+00,-5.321685631271895200e-01,-1.080552747877434050e-01,6.623638471005638406e-01,4.746973314149111056e-01,-8.678580570818591466e-01,-5.808561227892722334e-01,0.000000000000000000e+00
-6.073544332122113865e-01,-7.722104522304557017e-02,4.258436586298290916e-01,4.182057558879720971e-01,-1.776011754048402169e+00,-5.987227825418663940e-01,-5.855187859834195402e-02,5.395452308669479446e-01,5.088757979680060828e-01,-1.576770738386241710e+00,0.000000000000000000e+00
1.063940987560856088e+00,2.525688459966234922e-01,1.384532047593906245e+00,4.441983272906718794e-01,1.101322957735762165e+00,5.523452313907348810e-01,2.307163377972997198e-01,1.288079918063815610e+00,4.207927724080955389e-01,1.079443628166000702e+00,1.000000000000000000e+00
4.665453114501269538e-01,1.346225756202748203e+00,5.222506360177785467e-01,-9.791524644290405810e-02,2.272434720446881773e+00,6.242654068350822483e-01,9.737995423357306279e-01,3.178260227320525155e-01,-3.025589997059076053e-01,1.441351087023160282e+00,1.000000000000000000e+00
8.890371222798920670e-01,5.737444210044131410e-01,-1.276304416538335929e+00,-1.288307617463537724e+00,2.927154821418533892e-01,6.116951931381058305e-01,2.739170852749394092e-01,-9.124370773727383810e-01,-7.546183061971272199e-01,-7.054717642015054246e-02,0.000000000000000000e+00
1.455211977682407953e-01,-6.141225650083161902e-01,1.409826996120599751e-01,1.588626928043595621e+00,6.954024745502986882e-01,-1.372104027804698090e-01,-8.423856314687949709e-01,6.600659959892921091e-02,1.678343670378548147e+00,5.526951309386226585e-01,1.000000000000000000e+00
-1.141008509752738265e+00,-1.115088271429437033e-01,-8.049664808525608395e-01,-3.876999164085611627e-01,-4.136156656296427481e-01,-9.464586346996990418e-01,-2.282369333297294134e-01,-6.831918268174362874e-01,-2.807445676376542076e-01,-2.722356467027438054e-01,0.000000000000000000e+00
-4.776455826040051922e-01,-1.255135371973394864e+00,-1.276546815181900385e-01,-5.606076368473096316e-01,-2.929448690002268041e+00,-3.684421528896724141e-01,-9.094792069251584898e-01,-2.018667646524215098e-02,-3.463790337876004877e-01,-2.246612022408029929e+00,0.000000000000000000e+00
2.052972024501662940e+00,1.088769654216672045e+00,-3.763007249249960551e-01,1.881904974059842375e-02,-1.171654347317561795e+00,1.293084274485523766e+00,7.304334357654241883e-01,-4.204392976241833058e-01,5.540297075168751362e-02,-9.976831765332999646e-01,1.000000000000000000e+00
1.695722877810865281e+00,1.897288694773111573e+00,1.566937282465246106e-01,1.023530644185344674e+00,1.752867789339238591e-01,1.422907835673844934e+00,1.470269548333301257e+00,4.239556034858603661e-01,9.248983531480355902e-01,6.463033568754767977e-01,1.000000000000000000e+00
-1.336725438875930649e+00,-4.118233689636572881e-01,1.319279667719570615e-01,-4.545477187434441846e-01,-2.186532774350359865e-01,-1.278811864838797385e+00,-2.361724376884624665e-01,7.351634549797822493e-02,-3.875499263200345434e-01,-2.205011337011956174e-01,0.000000000000000000e+00
-9.139955750911514520e-02,-8.087849786546193187e-02,5.225849049748321207e-02,-1.060605066396600904e+00,-7.170161491279362087e-01,2.690861158308653911e-01,3.943510099216417097e-02,1.654789056499195166e-01,-8.553969010860414945e-01,-6.197701497228934597e-01,0.000000000000000000e+00
-1.284584265699969308e+00,9.778155496862003249e-01,-2.105646941840324526e+00,1.153590343316925892e+00,1.386349397262843786e+00,-9.228753101446284246e-01,5.663458693157525925e-01,-1.393397457620800139e+00,1.104015794753013813e+00,9.496821840474996002e-01,1.000000000000000000e+00
-3.021805869826214019e-01,-2.603137087827298579e+00,-3.613105619672905000e-01,-6.418416128881927751e-02,-1.010598219928913633e+00,-3.217244676079603627e-01,-1.883097798971110626e+00,-8.271769465879744154e-02,4.177775033482326039e-01,-7.836972126389167848e-01,0.000000000000000000e+00
-5.152183938082428583e-01,1.530195198863351314e+00,6.649271623017409816e-01,-9.245641143780997107e-01,-1.597599169595431912e+00,-5.612082691100642728e-01,1.449626176961778201e+00,2.501579093032879064e-01,-1.019665538382827474e+00,-1.155087089266990663e+00,0.000000000000000000e+00
-3.270173176097708190e-01,-2.134567793504380528e-01,4.961991873633163075e-01,-5.353167125676590032e-01,5.114995753618613028e-01,-2.826073956005414889e-01,-3.967353949240624011e-01,4.859385288926298951e-01,-4.490158669347206200e-01,6.499152711961809770e-01,0.000000000000000000e+00
1.935154040060228953e+00,8.155010224442625910e-01,-4.808850733077258549e-02,-1.831504710532946834e-01,-3.566731341798712318e-01,1.670681380364841262e+00,4.876334440271793413e-01,1.316730730275112726e-01,-3.826124738890521182e-01,-5.831953602319405183e-01,1.000000000000000000e+00
1.180640912452144420e+00,-6.273134459513026728e-01,4.522270899998256238e-02,5.119790188108534063e-02,-5.017841928115320815e-01,9.394139042446756349e-01,-2.636326201318038853e-01,2.145507716321357616e-01,3.593633012200849186e-01,-4.506264219203658383e-01,1.000000000000000000e+00
-1.372465547884101023e+00,3.229745036176685513e-01,-6.100397185538362216e-02,5.002404694365698568e-01,-5.336003064391668937e-01,-1.141404199734652236e+00,2.290088986430746931e-01,-2.714621443072330886e-01,2.826447816852762362e-01,-3.375395229895047366e-01,0.000000000000000000e+00
1.220821298813047795e+00,-8.767737812118447938e-01,1.712040284017892544e+00,-1.747636509828261575e+00,4.347700645568911559e-01,9.883310972140174622e-01,-1.145374614459846008e+00,1.238225179810849452e+00,-1.686749366619768153e+00,4.652275585644199962e-01,1.000000000000000000e+00
4.754306825266234604e-01,-7.955570679408823231e-01,4.243939378610125934e-01,1.279518669760158822e+00,-2.216818839354064430e+00,2.595727597739079240e-01,-9.163819552992431561e-01,5.384267974371343968e-01,1.151252335577841679e+00,-1.772145339922343688e+00,0.000000000000000000e+00
5.027448074908146269e-01,-2.493270820330077520e+00,-9.656648035232080485e-01,1.629166364900945130e+00,-5.817820333920540321e-01,3.335546606240442080e-01,-2.044490581298558318e+00,-9.248839169550955308e-01,1.652195314869378429e+00,-3.569408328072228853e-01,0.000000000000000000e+00
-1.173879964408972576e+00,-1.979377289846818710e-01,2.067906338163552071e+00,-1.831682247206026126e+00,-1.051309911639344508e+00,-1.356262459308178681e+00,-3.909587132446658009e-01,1.594385859197978927e+00,-1.332626224052668507e+00,-1.002840707896635708e+00,0.000000000000000000e+00
1.497431683179626383e+00,1.857702343537732448e+00,-1.034312242902839241e-01,-1.239052702526642458e+00,2.095843501809159015e+00,1.392690592714174613e+00,1.403477120702897984e+00,2.324301824681666573e-01,-9.502825865649304760e-01,1.988255887910998609e+00,1.000000000000000000e+00
1.594442391749196775e+00,6.789469877622329452e-01,-8.124023489374200269e-01,-4.902934083803654058e-02,-1.603600810448301273e-01,1.335313469463709879e+00,5.496368329465021185e-01,-6.594817292268939646e-01,4.260471188476958049e-02,7.023755576002174705e-02,1.000000000000000000e+00
3.308513046155777126e-01,1.451001438131335863e+00,8.794170411374031548e-01,-1.077376076984758235e+00,1.376496450019537798e+00,1.099898748857762176e-01,1.453252071312014504e+00,5.581788053431540053e-01,-5.789327290226957690e-01,8.322116026025958568e-01,1.000000000000000000e+00
3.131321400131553134e-01,6.870657958589162506e-01,1.466540859278602893e+00,-1.111580249513551166e+00,-3.582557870646293358e-02,6.302527082815718718e-01,4.915618534415752694e-01,9.977092160503014950e-01,-1.064104053613670997e+00,-2.436810725885214246e-01,1.000000000000000000e+00
-5.314545513592150439e-01,-1.567859425365455861e+00,3.467099776049198945e-01,2.511556551584423591e+00,-1.840077744505752788e+00,-4.077603450088947423e-01,-1.039779180377813139e+00,3.439118480009735190e-01,1.986875820450276109e+00,-1.681446545625983502e+00,0.000000000000000000e+00
-3.228061104947032439e-02,6.405429350747734452e-01,1.230782016561811493e-01,-1.131280525157404016e-01,-1.299216363445824252e+00,-2.330532032346156468e-01,7.981863804671728291e-01,-1.681670403704967343e-01,-1.810404717144990516e-01,-9.037790965773537799e-01,0.000000000000000000e+00
2.327867429401636323e-01,-7.567639770159263479e-01,-2.189921704978553318e+00,1.194592220513730707e+00,9.583858198420424079e-01,3.575768786462225624e-01,-3.185492477423259583e-01,-1.801404556762126408e+00,7.221007149526426083e-01,5.097631025901405710e-01,0.000000000000000000e+00
5.166097685107980120e-02,2.290746882057026201e-01,1.074318012715561821e+00,2.243396567780825968e-01,9.040175547613144014e-01,1.209384247827163250e-01,2.402106692416757505e-01,9.261005171704538297e-01,1.137966735391056222e-01,6.570091769674354376e-01,1.000000000000000000e+00
-2.974822008738501333e-01,1.311983738573946567e+00,3.207857259326838961e-01,1.940519436058740221e-01,-1.270061088712032049e+00,-1.590697636022362638e-01,6.569291612913625844e-01,5.164585448556806568e-01,3.767857740811889067e-01,-9.251079916862707808e-01,1.000000000000000000e+00
2.869558543017087238e-01,-8.319549174944511627e-01,-6.382827265284941598e-01,-8.153756283161213148e-01,-1.066234931899225247e+00,1.444135625110489207e-01,-5.733989609147880362e-01,-3.771165651487962123e-01,-5.389800729743520202e-01,-8.662211324286672731e-01,0.000000000000000000e+00
2.124771403016961546e+00,1.331339061988403127e+00,1.920367502144261218e+00,-1.222895019555563900e+00,7.125374991089249155e-02,1.789916267169176400e+00,1.274751227153430699e+00,1.393480978118973201e+00,-8.494539156228111398e-01,1.087805030712551413e-01,1.000000000000000000e+00
-1.293507625204095790e+00,-6.956948771970640211e-01,-9.181269834165748378e-01,1.239584006441561526e+00,-3.962296781017598524e-01,-1.087157758207495606e+00,-5.727693228447346963e-01,-4.988177232205158740e-01,1.020962327483912802e+00,-5.301442847511594891e-01,0.000000000000000000e+00
1.068379333694016387e+00,6.041208895885179508e-01,2.303638752104788967e+00,-1.479444223139724013e+00,1.259233239786798908e+00,9.658917572843815913e-01,8.322134856858640628e-01,1.783007994174335753e+00,-1.078890621966061447e+00,1.126357466508888017e+00,1.000000000000000000e+00
1.146440870400727619e+00,-9.733788380270346208e-01,1.007133336473159613e+00,3.361449630262288157e-01,-2.274762599534077834e-01,5.361638055184545504e-01,-6.067363581281361995e-01,5.585660647686460090e-01,1.087979019513620194e-01,-3.046233864579255268e-01,1.000000000000000000e+00
-8.239354869719998087e-01,-7.191094514491861434e-01,2.049812095785926047e+00,6.828189574826279808e-04,7.821300015314591736e-01,-7.459230821734377237e-01,-4.616328857287921306e-01,1.605441404775646452e+00,-6.135572201945974080e-02,5.607800663455790868e-01,1.000000000000000000e+00
-7.908993816675531363e-01,-7.798529462216388097e-01,1.081984809249942225e+00,-1.349576211551532179e+00,-4.152137679052715358e-01,-2.882884857724036798e-01,-4.066062147361435564e-01,1.153221687629094161e+00,-1.041260121847490394e+00,-2.846246687430200595e-01,0.000000000000000000e+00
3.402741107223204720e-02,1.113726018400524181e-01,-1.790932850161564005e-01,3.958197810959234175e-01,6.928557558178115583e-01,-1.261915622222743449e-01,1.557720517242175418e-01,-1.102266179999400880e-01,3.721589966531168026e-01,5.749002489604188026e-01,1.000000000000000000e+00
7.346375454593300214e-01,-9.858038086678266865e-01,-2.841550979287971734e-01,1.194762861876937698e+00,8.946471875738722934e-01,4.669423768688267251e-01,-1.287205146813331869e+00,-2.248197054770804948e-01,1.019847860485924906e+00,7.205137538622164994e-01,1.000000000000000000e+00
-1.372859451481063919e+00,3.514799003522016685e-01,-1.978225249374810257e+00,4.693490206036962653e-02,1.897767016745977031e+00,-1.187879828874846222e+00,1.813561299876882693e-01,-1.255137870559277724e+00,9.880865245020110932e-03,1.368088249001430556e+00,0.000000000000000000e+00
-9.478927172689862735e-01,-8.343230454915820937e-01,7.640297815728595010e-01,-1.542801515209645924e+00,-6.327550298850390664e-01,-1.001275400992917675e+00,-4.280248309436950893e-01,3.249528558474022999e-01,-1.309725892393782898e+00,-5.661139061478697165e-01,0.000000000000000000e+00
5.964411375817526562e-01,-6.342858476894031039e-01,-2.359699872109716212e-01,7.441857103150345543e-01,4.215460835365612557e-01,3.549675481975184121e-02,-6.689469461711816667e-01,-4.458958125793316962e-01,1.226902824860887087e+00,3.376735849966562286e-01,1.000000000000000000e+00
2.668183962954018829e-01,-3.391222792700389621e-01,3.700611152689555761e-01,-1.237326800997567006e-01,4.578056099257850620e-01,1.673374373315989483e-01,-3.159923244634190165e-01,-2.712040197820192455e-02,8.237131050667433063e-02,9.122744130721116562e-02,1.000000000000000000e+00
-4.969320251179782377e-01,-1.825689743795411157e-01,-9.899577925520138821e-01,-3.500761000623590219e-02,-8.110008636288447148e-01,-3.703737352780512304e-01,-3.550224422842471195e-01,-7.174365967456001192e-01,5.462340718553574531e-02,-7.413072841657515344e-01,0.000000000000000000e+00
-1.114046450161993107e+00,2.586611478553881294e-01,2.127397758576603237e-01,7.828737349485724861e-01,-4.311255695750990657e-01,-9.017381738373249078e-01,5.637134373246642793e-01,2.034904461091531502e-01,5.796572883175793445e-01,-2.673644798535099731e-01,0.000000000000000000e+00
4.080528468367558559e-01,5.507975722736633273e-01,4.447738078315947585e-01,-8.256536828021421304e-01,1.493634822711888965e-01,2.974665650798273275e-01,7.769365493025337521e-01,6.643663197212309468e-01,-7.507667116304889143e-01,-1.359965349521173317e-01,1.000000000000000000e+00
3.641402960546613610e-01,7.178466907941941783e-03,-2.086477658371084676e+00,1.604896239734800722e-01,2.212531039397242605e+00,2.999204110138066204e-01,-1.710310055017922604e-01,-1.620487111269513836e+00,1.022315804333929490e-01,2.001341161836641902e+00,1.000000000000000000e+00
-3.600392687569827221e-01,-7.280770978553211537e-01,3.733485597113981869e-01,3.123782104665717152e-01,1.192735165416414667e+00,-8.346312069543343481e-02,-5.530020782064402063e-01,2.178474158732580379e-01,3.084683370905940691e-01,1.208110784853100306e+00,1.000000000000000000e+00
-1.257868155908888008e+00,7.313802525749923955e-01,5.904220612514634592e-01,-1.421465369405459644e-01,3.386873179216896013e-01,-1.044383761912953901e+00,4.490053925071844088e-01,4.726966235767922075e-01,-4.898043383650529381e-01,2.191973914533462686e-02,0.000000000000000000e+00
1.029457481598357260e+00,8.723153800284503268e-01,-1.143019312073728644e+00,8.201581867554844640e-01,-6.468860503251772087e-02,7.087494698612319954e-01,8.208412318290359000e-01,-8.908739659667912481e-01,3.422486303294509646e-01,2.197730425840136448e-01,1.000000000000000000e+00
